anio,semana,consecutivo,clave_incendio,tipo_atencion,ifae,longitud_grados,longitud_minutos,longitud_segundos,latitud_grados,latitud_minutos,latitud_segundos,cve_municipio,entidad,municipio,predio_paraje,posible_causa,posible_causa_especifica,fecha_inicio,fecha_liquidacion,categoria_duracion_dias,deteccion,llegada,duracion,tipo_incendio,tipo_vegetacion,zona_bioclimatica,regimen_fuego,clasf_primer_orden,arbolado_adulto,renuevo,arbustivo,herbaceo,hojarasca,total_ha,clasificacion_sup_afectada,area_natural_protegida,ha_anp,categoria_anp,tipo_anp,combatiente_oficial,combatiente_rural_estatal,combatiente_rural_municipal,servicios_ambientales,proteccion_forestal,combatiente_rural_nucleo_agrario,conafor_otros,conanp_oficiales,conanp_otros,sedena,semar,guardia_nacional,otras_instancias_federales,gob_estatal,pc_estatal,gob_municipal,pc_municipal,voluntarios,propietarios,ongs,silvicultores,sector_privado,ap_forestal,total_combatientes,costo_estimado_incendio,ala_fija,helicoptero,cantidad,instancias_equipo_aereo,dron,intermunicipal,intermunicipal1,interestatal,interestatal1,clave_interestatal,crmf
2025,17,4251,25-15-0599,Combate,Incendio Forestal,99,32,4.73,19,4,39.68,90,México,Tenango del Valle,Bienes Comunales San Francisco Tepexoxuca / Las Aguilillas,Actividades agrícolas,Quema para preparación de siembra,2025-04-24,2025-04-24,1 Día,00:05:00,00:50:00,03:40:00,Superficial,Bosque Cultivado,Azonal,Condiciones especiales,Impacto Mínimo,0.0,0.0,1.7449,3.4897,0.0,5.2346,0 a 5 Hectáreas,Parque Natural de Recreacion Popular denominado Nahuatlaca - Matlazinca,5.2346,Parque Estatal,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,3538.6,0,0,0,0,0,0,,0,,0,Centro
2025,17,4252,25-15-0600,Combate,Incendio Forestal,99,21,44.5,19,4,23.6,63,México,Ocuilan,Bienes Comunales San Juan Atzingo / Agua Bendita,Intencional,Vandalismo,2025-04-24,2025-04-24,1 Día,00:10:00,00:50:00,06:55:00,Superficial,Bosque de Pino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.2778,0.0,0.2778,0.0,0.5556,0 a 5 Hectáreas,"Parque Ecológico Turistico y Recreativo Zempoala La Bufa, denominado Parque Otomí-Mexica",0.5556,Parque Estatal,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,4269.4,0,0,0,0,0,0,,0,,0,Centro
2025,17,4253,25-15-0601,Combate,Incendio Forestal,99,52,2.11,18,53,32.37,4,México,Almoloya de Alquisiras,Ejido Las Mesas / Huixcatepec,Actividades pecuarias,Quema para pastoreo,2025-04-24,2025-04-24,1 Día,00:10:00,01:00:00,03:00:00,Superficial,Bosque de Pino-Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,0.3634,0.0,0.0,0.3634,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,20,5465.4,0,0,0,0,0,0,,0,,0,Centro
2025,17,4254,25-15-0602,Combate,Incendio Forestal,100,3,3.2,19,16,35.6,7,México,Amanalco,Bienes Comunales San Bartolo / La Pista,Actividades agrícolas,Quema para preparación de siembra,2025-04-24,2025-04-24,1 Día,00:10:00,00:55:00,05:10:00,Superficial,Bosque de Pino-Encino,Templada subhúmeda,Dependiente,Impacto Moderado,0.0,0.0,7.687,0.0,0.0,7.687,6 a 10 Hectáreas,"Z.P.F.T.C.C. de los ríos Valle de Bravo, Malacatepec, Tilostoc y Temascaltepec",7.687,Área de Protección de los Recursos Naturales,Federal,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,3,0,0,0,0,0,21,6942.6,0,0,0,0,0,0,,0,,0,Centro
2025,17,4255,25-15-0603,Combate,Incendio Forestal,99,44,9.9,19,45,58.6,14,México,Atlacomulco,Bienes Comunales Pueblo Nuevo y Santiago / La Pista,Actividades agrícolas,Quema para preparación de siembra,2025-04-24,2025-04-24,1 Día,00:05:00,01:05:00,04:25:00,Superficial,Bosque de Encino,Templada húmeda,Influido,Impacto Mínimo,0.0,0.0,9.7607,3.6602,0.0,13.4209,11 a 20 Hectáreas,Santuario del Agua y Forestal Subcuenca Tributaria Arroyo Sila,13.4209,Parque Estatal,Estatal,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,20,0,0,0,0,0,50,14390.6,0,0,0,0,0,0,,0,,0,Centro
2025,18,4256,25-15-0604,Combate,Incendio Forestal,99,26,10.81,19,24,16.86,51,México,Lerma,Bienes Comunales San Lorenzo Huitzizilapan / Cerro del Aire,Intencional,Vandalismo,2025-04-25,2025-04-25,1 Día,00:05:00,01:40:00,03:50:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Moderado,0.0,0.0,1.7063,5.1191,0.0,6.8254,6 a 10 Hectáreas,"Parque Ecológico Turistico y Recreativo Zempoala La Bufa, denominado Parque Otomí-Mexica",6.8254,Parque Estatal,Estatal,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,3884.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,4257,25-15-0606,Combate,Incendio Forestal,100,4,51.52,19,19,55.33,111,México,Villa de Allende,Propiedad Mesas de San Martín / Canal Viejo,Actividades agrícolas,Quema para preparación de siembra,2025-04-25,2025-04-25,1 Día,00:05:00,01:10:00,02:30:00,Superficial,Bosque Cultivado,Azonal,Condiciones especiales,Impacto Mínimo,0.0,0.0,0.0,3.4493,0.0,3.4493,0 a 5 Hectáreas,"Z.P.F.T.C.C. de los ríos Valle de Bravo, Malacatepec, Tilostoc y Temascaltepec",3.4493,Área de Protección de los Recursos Naturales,Federal,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,3648.6,0,0,0,0,0,Donato Guerra,,0,,0,Centro
2025,18,4258,25-15-0607,Combate,Incendio Forestal,99,55,14.3,19,54,47.2,85,México,Temascalcingo,Bienes Comunal San Mateo El Viejo / Las Piedras,Quema de basureros,Basurero irregular,2025-04-25,2025-04-25,1 Día,00:10:00,01:20:00,03:00:00,Superficial,Bosque de Pino-Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,1.6422,0.0,0.0,1.6422,0 a 5 Hectáreas,1-N/A,0.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,26,5122.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,4259,25-15-0608,Combate,Incendio Forestal,99,29,11.3,19,48,16.13,26,México,Chapa de Mota,Ejido Santa Ana Macavaca / Loma de la Carrera,Actividades agrícolas,Quema para preparación de siembra,2025-04-25,2025-04-25,1 Día,00:05:00,00:40:00,03:50:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,2.6956,5.3915,0.0,8.0871,6 a 10 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,3894.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,4260,25-15-0609,Combate,Incendio Forestal,100,5,45.0,19,6,53.0,110,México,Valle de Bravo,Particullar Germán Mota Bernardo Gómez / Cerro de San Agustín,Intencional,Vandalismo,2025-04-25,2025-04-25,1 Día,00:10:00,02:20:00,06:50:00,Superficial,Bosque de Pino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,3.9595,0.0,0.0,3.9595,0 a 5 Hectáreas,"Z.P.F.T.C.C. de los ríos Valle de Bravo, Malacatepec, Tilostoc y Temascaltepec",2.0,Área de Protección de los Recursos Naturales,Federal,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,15,0,20,0,0,0,52,14673.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,4261,25-15-0610,Combate,Incendio Forestal,100,3,59.1,19,34,4.4,124,México,San José del Rincón,Ejido San Antonio Pueblo Nuevo / Barrio la Cruz,Actividades pecuarias,Quema para pastoreo,2025-04-25,2025-04-25,1 Día,00:05:00,00:30:00,02:20:00,Superficial,Bosque Cultivado,Azonal,Condiciones especiales,Impacto Moderado,0.0,3.9337,0.0,1.9668,0.0,5.9005,0 a 5 Hectáreas,Santuario del Agua y Forestal Presa Villa Victoria,5.9005,Parque Estatal,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,3456.6,0,0,0,0,0,0,,0,,0,Centro
2025,18,4262,25-15-0611,Monitoreo,Incendio Forestal,100,31,8.43,19,0,20.44,123,México,Luvianos,Cañadas de Nanchititla / Desconocido,Desconocidas,Desconocidas,2025-04-25,2025-04-27,2 a 3 Días,00:20:00,00:00:00,53:50:00,Superficial,Selva Baja Caducifolia,Cálida subhúmeda,Sensible,Impacto Mínimo,0.0,0.0,0.0,36.5827,0.0,36.5827,21 a 50 Hectáreas,Parque Natural de Recreación Popular denominado Sierra de Nanchititla,36.5827,Parque Estatal,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,4263,25-15-0612,Combate,Incendio Forestal,100,9,48.7,18,52,55.5,82,México,Tejupilco,Particular Rincón de Colorines / Cerro de la Antena,Intencional,Vandalismo,2025-04-25,2025-04-25,1 Día,00:10:00,00:50:00,07:30:00,Superficial,Bosque de Encino-Pino,Templada subhúmeda,Dependiente,Impacto Moderado,0.0,0.0,6.2191,10.8833,0.0,17.1024,11 a 20 Hectáreas,1-N/A,0.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,5,0,0,0,0,0,0,33,12827.2,0,0,0,0,0,0,,0,,0,Centro
2025,18,4264,25-15-0613,Combate,Incendio Forestal,100,11,26.4,19,12,6.25,110,México,Valle de Bravo,Ejido San Nicolás Tilostoc / El Cuauhtenco,Intencional,Vandalismo,2025-04-25,2025-04-25,1 Día,00:05:00,00:25:00,03:10:00,Superficial,Bosque de Pino,Cálida subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,6.862,0.0,0.0,6.862,6 a 10 Hectáreas,"Z.P.F.T.C.C. de los ríos Valle de Bravo, Malacatepec, Tilostoc y Temascaltepec",6.862,Área de Protección de los Recursos Naturales,Federal,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7376.66,0,0,0,0,0,0,,0,,0,Centro
2025,18,4265,25-15-0614,Combate,Incendio Forestal,100,2,52.03,19,16,37.5,7,México,Amanalco,Bienes Comunales San Miguel Tenextepec / Las Mesas,Intencional,Vandalismo,2025-04-25,2025-04-25,1 Día,00:05:00,00:25:00,02:50:00,Superficial,Bosque de Pino-Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,4.0592,0.0,0.0,4.0592,0 a 5 Hectáreas,"Z.P.F.T.C.C. de los ríos Valle de Bravo, Malacatepec, Tilostoc y Temascaltepec",4.0592,Área de Protección de los Recursos Naturales,Federal,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,18,6228.6,0,0,0,0,0,0,,0,,0,Centro
2025,18,4266,25-15-0615,Combate,Incendio Forestal,99,26,44.7,19,0,48.7,63,México,Ocuilan,Bienes Comunales Ocuilan / Los Tecorrales,Actividades pecuarias,Quema para pastoreo,2025-04-25,2025-04-25,1 Día,00:10:00,01:10:00,05:10:00,Superficial,Bosque de Pino-Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,30.3559,0.0,0.0,30.3559,21 a 50 Hectáreas,Parque Natural de Recreacion Popular denominado Nahuatlaca - Matlazinca,30.3559,Parque Estatal,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,4379.4,0,0,0,0,0,0,,0,,0,Centro
2025,18,4267,25-15-0616,Combate,Incendio Forestal,99,55,11.1,19,9,19.11,86,México,Temascaltepec,Bienes Comunales San Francisco Oxtotilpan / La Mesa,Intencional,Vandalismo,2025-04-25,2025-04-25,1 Día,00:05:00,00:30:00,03:30:00,Superficial,Bosque de Pino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,1.5746,2.3618,0.0,3.9364,0 a 5 Hectáreas,"Z.P.F.T.C.C. de los ríos Valle de Bravo, Malacatepec, Tilostoc y Temascaltepec",3.9364,Área de Protección de los Recursos Naturales,Federal,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,30,0,0,0,0,0,41,7583.4,0,0,0,0,0,0,,0,,0,Centro
2025,18,4268,25-15-0617,Combate,Incendio Forestal,99,22,17.89,19,25,59.03,57,México,Naucalpan de Juárez,Villa Alpina / El Tule,Intencional,Vandalismo,2025-04-25,2025-04-25,1 Día,00:30:00,01:40:00,03:00:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Moderado,0.0,0.0,10.7534,0.0,0.0,10.7534,6 a 10 Hectáreas,"Parque Ecológico Turistico y Recreativo Zempoala La Bufa, denominado Parque Otomí-Mexica",10.7534,Parque Estatal,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,3990.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,4269,25-15-0618,Combate,Incendio Forestal,99,55,42.5,19,53,11.0,14,México,Atlacomulco,Bienes Comunales San Juan de los Jarros / Kichi,Actividades pecuarias,Quema para pastoreo,2025-04-25,2025-04-25,1 Día,00:40:00,01:20:00,06:20:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Moderado,0.0,5.8134,5.8134,2.9067,0.0,14.5335,11 a 20 Hectáreas,1-N/A,0.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,15,5176.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,4270,25-15-0620,Combate,Incendio Forestal,100,4,11.0,19,10,5.0,110,México,Valle de Bravo,Particular Los Jaramillo / Dos Ríos y Las Torres,Fogatas,Fogatas,2025-04-26,2025-04-27,2 a 3 Días,00:10:00,00:50:00,25:20:00,Superficial,Bosque de Pino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,1.3237,5.9565,0.0,0.0,7.2802,6 a 10 Hectáreas,"Z.P.F.T.C.C. de los ríos Valle de Bravo, Malacatepec, Tilostoc y Temascaltepec",7.2802,Área de Protección de los Recursos Naturales,Federal,14,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,35,13496.66,0,0,0,0,0,0,,0,,0,Centro
2025,18,4271,25-15-0621,Combate,Incendio Forestal,100,5,4.2,18,59,3.7,82,México,Tejupilco,Ejido San Gabriel Cuentla / El Panteón,Intencional,Vandalismo,2025-04-26,2025-04-26,1 Día,00:10:00,00:35:00,01:30:00,Superficial,Bosque de Pino-Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,0.0,0.877,0.0,0.877,0 a 5 Hectáreas,1-N/A,0.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2165.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,4272,25-15-0622,Combate,Incendio Forestal,99,43,50.78,19,52,51.62,102,México,Timilpan,Particular / Barrio Hidalgo,Fogatas,Fogatas,2025-04-26,2025-04-26,1 Día,00:05:00,01:15:00,04:35:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,1.9568,0.0,0.0,1.9568,0 a 5 Hectáreas,Santuario del Agua Sistema Hidrológico Presa Huapango,1.9568,Reserva Estatal,Estatal,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,3781.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,4273,25-15-0623,Combate,Incendio Forestal,100,6,7.56,19,14,22.93,32,México,Donato Guerra,Ejido San Francisco Mihualtepec / El Boladero,Actividades agrícolas,Quema para preparación de siembra,2025-04-26,2025-04-26,1 Día,00:05:00,00:40:00,01:55:00,Superficial,Bosque de Pino-Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,0.1628,0.0,0.0,0.1628,0 a 5 Hectáreas,"Z.P.F.T.C.C. de los ríos Valle de Bravo, Malacatepec, Tilostoc y Temascaltepec",0.1628,Área de Protección de los Recursos Naturales,Federal,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,20,6454.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,4274,25-15-0624,Combate,Incendio Forestal,99,49,20.82,19,53,57.38,1,México,Acambay de Ruíz Castañeda,Particular / Cafi,Actividades agrícolas,Quema para preparación de siembra,2025-04-26,2025-04-26,1 Día,00:15:00,01:40:00,03:10:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,0.7798,0.0,0.0,0.7798,0 a 5 Hectáreas,1-N/A,0.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,3948.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,4275,25-15-0625,Combate,Incendio Forestal,99,22,25.3,19,25,44.0,57,México,Naucalpan de Juárez,Particular el Tule / El Tule,Desconocidas,Desconocidas,2025-04-26,2025-04-27,2 a 3 Días,00:05:00,01:10:00,32:40:00,Superficial,Bosque de Oyamel,Templada húmeda,Influido,Impacto Moderado,0.0,0.0,26.4073,18.1185,0.0,44.5258,21 a 50 Hectáreas,"Parque Ecológico Turistico y Recreativo Zempoala La Bufa, denominado Parque Otomí-Mexica",44.5258,Parque Estatal,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,21,0,0,0,0,0,43,60848.8,0,1,1,GOBEST,0,0,,0,,0,Centro
2025,18,4276,25-15-0626,Combate,Incendio Forestal,99,32,7.66,19,42,26.48,56,México,Morelos,Ejido San Sebastian / Loma del Chiquero,Actividades agrícolas,Quema para preparación de siembra,2025-04-26,2025-04-26,1 Día,00:05:00,01:10:00,03:55:00,Superficial,Bosque de Pino-Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,4.5141,0.0,0.0,4.5141,0 a 5 Hectáreas,"Parque Ecológico Turistico y Recreativo Zempoala La Bufa, denominado Parque Otomí-Mexica",0.0543,Parque Estatal,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,14,5344.8,0,0,0,0,0,0,,0,,0,Centro
2025,18,4277,25-15-0627,Combate,Incendio Forestal,100,7,18.8,19,17,48.8,32,México,Donato Guerra,Bienes Comunales Segundo Cuartel / Las Torres,Actividades agrícolas,Quema para preparación de siembra,2025-04-27,2025-04-27,1 Día,00:05:00,00:40:00,02:35:00,Superficial,Bosque de Pino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,0.9913,1.6521,0.0,2.6434,0 a 5 Hectáreas,"Z.P.F.T.C.C. de los ríos Valle de Bravo, Malacatepec, Tilostoc y Temascaltepec",2.6434,Área de Protección de los Recursos Naturales,Federal,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,5,0,0,0,0,0,0,19,7104.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,4278,25-15-0628,Combate,Incendio Forestal,100,7,39.72,19,28,38.85,114,México,Villa Victoria,Ejido Palizada / La Milpa,Intencional,Vandalismo,2025-04-27,2025-04-27,1 Día,00:05:00,01:00:00,03:00:00,Superficial,Bosque de Pino-Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,5.3954,5.3954,0.0,10.7908,6 a 10 Hectáreas,Bosencheve,10.7908,Parque Nacional,Federal,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,14,4338.6,0,0,0,0,0,0,,0,,0,Centro
2025,20,4279,25-15-0629,Combate,Incendio Forestal,99,41,12.0,19,7,46.9,18,México,Calimaya,Bienes Comunales Calimaya / El Cerrito de la Puerta,Intencional,Vandalismo,2025-04-26,2025-05-10,Mayor de 7 Días,24:10:00,26:00:00,337:00:00,De copa,Bosque de Pino,Templada subhúmeda,Dependiente,Impacto Moderado,24.6523,0.4109,24.6523,24.6523,0.0,74.3678,51 a 100 Hectáreas,Nevado de Toluca,74.3678,Área de Protección de Flora y Fauna,Federal,0,0,0,0,0,0,0,10,0,0,0,0,0,26,0,6,0,0,1,0,0,0,0,43,65780.4,0,1,1,GOBEST,0,Tenango del Valle,,0,,0,Centro
2025,18,4280,25-15-0630,Combate,Incendio Forestal,99,56,53.0,20,0,19.0,1,México,Acambay de Ruíz Castañeda,Ejido Tixmadeje / Los Resendis,Actividades agrícolas,Quema para preparación de siembra,2025-04-27,2025-04-27,1 Día,00:20:00,01:15:00,05:00:00,Superficial,Bosque de Encino-Pino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,1.3276,3.9827,2.6551,0.0,7.9654,6 a 10 Hectáreas,1-N/A,0.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2548.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,4281,25-15-0631,Combate,Incendio Forestal,99,23,54.6,19,35,52.3,60,México,Nicolás Romero,Ejido Transfiguración / El Carril,Actividades agrícolas,Quema para preparación de siembra,2025-04-27,2025-04-27,1 Día,00:05:00,01:10:00,02:35:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,0.0,0.2148,0.0,0.2148,0 a 5 Hectáreas,1-N/A,0.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2648.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,4282,25-15-0632,Combate,Incendio Forestal,99,26,23.5,19,24,19.1,51,México,Lerma,Bienes Comunales San Lorenzo Huitzitzilapan / Devuxo,Actividades agrícolas,Quema para preparación de siembra,2025-04-27,2025-04-27,1 Día,00:05:00,01:30:00,06:40:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,1.8124,1.8124,0.0,3.6248,0 a 5 Hectáreas,"Parque Ecológico Turistico y Recreativo Zempoala La Bufa, denominado Parque Otomí-Mexica",3.6248,Parque Estatal,Estatal,9,0,0,0,0,0,0,0,0,8,0,0,25,0,0,0,0,0,0,0,0,0,0,42,13442.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,4283,25-15-0633,Combate,Incendio Forestal,100,16,47.93,19,20,25.95,32,México,Donato Guerra,Ejido Ranchería El Capulín / La Aguacatera,Fumadores,Fumadores,2025-04-27,2025-04-27,1 Día,00:10:00,00:35:00,04:10:00,Superficial,Bosque de Pino-Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,0.9298,0.0,0.0,0.9298,0 a 5 Hectáreas,"Z.P.F.T.C.C. de los ríos Valle de Bravo, Malacatepec, Tilostoc y Temascaltepec",0.9298,Área de Protección de los Recursos Naturales,Federal,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,50,0,0,0,0,0,63,10738.6,0,0,0,0,0,0,,0,,0,Centro
2025,18,4284,25-15-0634,Combate,Incendio Forestal,99,40,13.54,19,52,27.98,102,México,Timilpan,Ejido Rincón de Bucio / La Ladera del Zorrillo,Actividades agrícolas,Quema para preparación de siembra,2025-04-27,2025-04-27,1 Día,00:05:00,01:10:00,04:25:00,Superficial,Bosque Cultivado,Azonal,Condiciones especiales,Impacto Mínimo,0.0,0.0,3.2504,0.0,0.0,3.2504,0 a 5 Hectáreas,Santuario del Agua Sistema Hidrológico Presa Huapango,3.2504,Reserva Estatal,Estatal,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,29,8881.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,4285,25-15-0635,Combate,Incendio Forestal,100,4,4.3,19,46,25.01,64,México,El Oro,Ejido Santa Rosa / El Depósito,Fumadores,Fumadores,2025-04-27,2025-04-27,1 Día,00:05:00,00:35:00,03:00:00,Superficial,Bosque de Pino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,1.0834,1.625,0.0,0.0,2.7084,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,3538.6,0,0,0,0,0,0,,0,,0,Centro
2025,18,4286,25-15-0636,Combate,Incendio Forestal,99,55,5.59,20,4,36.63,3,México,Aculco,Ejido La Concepción / Piedra Ancha,Intencional,Tala ilegal,2025-04-27,2025-04-29,2 a 3 Días,00:10:00,02:00:00,50:30:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,92.276,0.0,0.0,92.276,51 a 100 Hectáreas,El Oso Bueno,92.1159,Parque Estatal,Estatal,39,0,0,0,0,0,0,0,0,0,0,0,0,83,12,32,32,0,189,0,0,0,0,387,120200.2,0,0,0,0,0,0,,Querétaro,,25-22-0043,Centro
2025,18,4287,25-15-0637,Combate,Incendio Forestal,99,55,58.64,19,53,15.82,14,México,Atlacomulco,Ejido San Juan de los Jarros / El Deposito,Cazadores,Cazadores,2025-04-27,2025-04-27,1 Día,00:05:00,00:45:00,03:35:00,Superficial,Bosque de Pino-Encino,Templada subhúmeda,Dependiente,Impacto Moderado,0.0,0.0,10.8191,0.0,0.0,10.8191,6 a 10 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,13,5054.0,0,0,0,0,0,Temascalcingo,,0,,0,Centro
2025,18,4288,25-15-0638,Combate,Incendio Forestal,100,10,18.2,19,30,34.9,124,México,San José del Rincón,Ejido El Depósito / La Peña,Fogatas,Fogatas,2025-04-27,2025-04-27,1 Día,00:05:00,00:50:00,03:30:00,Superficial,Bosque de Oyamel,Templada húmeda,Influido,Impacto Mínimo,0.0,3.0015,4.0019,0.0,0.0,7.0034,6 a 10 Hectáreas,Mariposa Monarca,7.0034,Reserva de la Biósfera,Federal,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,3538.6,0,0,0,0,0,0,,0,,0,Centro
2025,18,4289,25-15-0639,Combate,Incendio Forestal,99,36,19.65,18,59,54.5,88,México,Tenancingo,Ejido San Pedro Zictepec II / Monte de Pozo,Intencional,Vandalismo,2025-04-27,2025-04-27,1 Día,00:10:00,00:50:00,03:40:00,Superficial,Bosque de Pino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,0.8901,0.0,0.0,0.8901,0 a 5 Hectáreas,"Parque Ecológico y Recreativo de Tenancingo, Malinalco y Zumpahuacan",0.8901,Parque Estatal,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,3904.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,4290,25-15-0640,Combate,Incendio Forestal,99,22,51.4,19,42,12.7,95,México,Tepotzotlán,Ejido San Francisco Magu / El Gavillero,Actividades agrícolas,Quema para preparación de siembra,2025-04-27,2025-04-27,1 Día,00:05:00,01:10:00,03:50:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,0.0,1.8691,0.0,1.8691,0 a 5 Hectáreas,1-N/A,0.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,3948.0,0,0,0,0,0,0,,0,,0,Centro
